year,series,event_name,session_type,circuit,rider,team,grid_position,finish_position,points,status,number,time_gap
2023,MotoGP,ARG,Race,ARG,M. Bezzecchi,Mooney VR46 Racing Team,,1.0,25.0,Finished,72,44:28.518
2023,MotoGP,ARG,Race,ARG,J. Zarco,Prima Pramac Racing,,2.0,20.0,Finished,5,+4.085
2023,MotoGP,ARG,Race,ARG,A. Marquez,Gresini Racing MotoGP,,3.0,16.0,Finished,73,+4.681
2023,MotoGP,ARG,Race,ARG,F. Morbidelli,Monster Energy Yamaha MotoGP,,4.0,13.0,Finished,21,+7.581
2023,MotoGP,ARG,Race,ARG,J. Martin,Prima Pramac Racing,,5.0,11.0,Finished,89,+9.746
2023,MotoGP,ARG,Race,ARG,J. Miller,Red Bull KTM Factory Racing,,6.0,10.0,Finished,43,+10.562
2023,MotoGP,ARG,Race,ARG,F. Quartararo,Monster Energy Yamaha MotoGP,,7.0,9.0,Finished,20,+11.095
2023,MotoGP,ARG,Race,ARG,L. Marini,Mooney VR46 Racing Team,,8.0,8.0,Finished,10,+13.694
2023,MotoGP,ARG,Race,ARG,A. Rins,LCR Honda CASTROL,,9.0,7.0,Finished,42,+14.327
2023,MotoGP,ARG,Race,ARG,F. Di Giannantonio,Gresini Racing MotoGP,,10.0,6.0,Finished,49,+18.515
2023,MotoGP,ARG,Race,ARG,A. Fernandez,GASGAS Factory Racing Tech3,,11.0,5.0,Finished,37,+19.380
2023,MotoGP,ARG,Race,ARG,M. Viñales,Aprilia Racing,,12.0,4.0,Finished,12,+26.091
2023,MotoGP,ARG,Race,ARG,T. Nakagami,LCR Honda IDEMITSU,,13.0,3.0,Finished,30,+28.394
2023,MotoGP,ARG,Race,ARG,R. Fernandez,CryptoDATA RNF MotoGP Team,,14.0,2.0,Finished,25,+29.894
2023,MotoGP,ARG,Race,ARG,A. Espargaro,Aprilia Racing,,15.0,1.0,Finished,41,+36.183
2023,MotoGP,ARG,Race,ARG,F. Bagnaia,Ducati Lenovo Team,,16.0,0.0,Finished,1,+47.753
2023,MotoGP,ARG,Race,ARG,B. Binder,Red Bull KTM Factory Racing,,17.0,0.0,Finished,33,+48.106
2023,MotoGP,ARG,Sprint,ARG,B. Binder,Red Bull KTM Factory Racing,,1.0,12.0,Finished,33,19:56.873
2023,MotoGP,ARG,Sprint,ARG,M. Bezzecchi,Mooney VR46 Racing Team,,2.0,9.0,Finished,72,+0.072
2023,MotoGP,ARG,Sprint,ARG,L. Marini,Mooney VR46 Racing Team,,3.0,7.0,Finished,10,+0.877
2023,MotoGP,ARG,Sprint,ARG,F. Morbidelli,Monster Energy Yamaha MotoGP,,4.0,6.0,Finished,21,+2.354
2023,MotoGP,ARG,Sprint,ARG,A. Marquez,Gresini Racing MotoGP,,5.0,5.0,Finished,73,+2.462
2023,MotoGP,ARG,Sprint,ARG,F. Bagnaia,Ducati Lenovo Team,,6.0,4.0,Finished,1,+2.537
2023,MotoGP,ARG,Sprint,ARG,M. Viñales,Aprilia Racing,,7.0,3.0,Finished,12,+2.643
2023,MotoGP,ARG,Sprint,ARG,J. Martin,Prima Pramac Racing,,8.0,2.0,Finished,89,+3.754
2023,MotoGP,ARG,Sprint,ARG,F. Quartararo,Monster Energy Yamaha MotoGP,,9.0,1.0,Finished,20,+4.856
2023,MotoGP,ARG,Sprint,ARG,J. Miller,Red Bull KTM Factory Racing,,10.0,0.0,Finished,43,+5.143
2023,MotoGP,ARG,Sprint,ARG,T. Nakagami,LCR Honda IDEMITSU,,11.0,0.0,Finished,30,+5.574
2023,MotoGP,ARG,Sprint,ARG,F. Di Giannantonio,Gresini Racing MotoGP,,12.0,0.0,Finished,49,+6.965
2023,MotoGP,ARG,Sprint,ARG,J. Zarco,Prima Pramac Racing,,13.0,0.0,Finished,5,+7.568
2023,MotoGP,ARG,Sprint,ARG,R. Fernandez,CryptoDATA RNF MotoGP Team,,14.0,0.0,Finished,25,+7.725
2023,MotoGP,ARG,Sprint,ARG,A. Rins,LCR Honda CASTROL,,15.0,0.0,Finished,42,+8.687
2023,MotoGP,ARG,Sprint,ARG,A. Fernandez,GASGAS Factory Racing Tech3,,16.0,0.0,Finished,37,+9.040
2023,MotoGP,ARG,Sprint,ARG,A. Espargaro,Aprilia Racing,,,0.0,DNF,41,8 laps
2023,MotoGP,ARG,Sprint,ARG,J. Mir,Repsol Honda Team,,,0.0,DNF,36,
2023,MotoGP,AUS,Race,AUS,J. Zarco,Prima Pramac Racing,,1.0,25.0,Finished,5,40:39.446
2023,MotoGP,AUS,Race,AUS,F. Bagnaia,Ducati Lenovo Team,,2.0,20.0,Finished,1,+0.201
2023,MotoGP,AUS,Race,AUS,F. Di Giannantonio,Gresini Racing MotoGP,,3.0,16.0,Finished,49,+0.477
2023,MotoGP,AUS,Race,AUS,B. Binder,Red Bull KTM Factory Racing,,4.0,13.0,Finished,33,+0.816
2023,MotoGP,AUS,Race,AUS,J. Martin,Prima Pramac Racing,,5.0,11.0,Finished,89,+1.008
2023,MotoGP,AUS,Race,AUS,M. Bezzecchi,Mooney VR46 Racing Team,,6.0,10.0,Finished,72,+8.827
2023,MotoGP,AUS,Race,AUS,J. Miller,Red Bull KTM Factory Racing,,7.0,9.0,Finished,43,+9.283
2023,MotoGP,AUS,Race,AUS,A. Espargaro,Aprilia Racing,,8.0,8.0,Finished,41,+9.387
2023,MotoGP,AUS,Race,AUS,A. Marquez,Gresini Racing MotoGP,,9.0,7.0,Finished,73,+9.696
2023,MotoGP,AUS,Race,AUS,E. Bastianini,Ducati Lenovo Team,,10.0,6.0,Finished,23,+12.523
2023,MotoGP,AUS,Race,AUS,M. Viñales,Aprilia Racing,,11.0,5.0,Finished,12,+13.992
2023,MotoGP,AUS,Race,AUS,L. Marini,Mooney VR46 Racing Team,,12.0,4.0,Finished,10,+17.078
2023,MotoGP,AUS,Race,AUS,M. Oliveira,CryptoDATA RNF MotoGP Team,,13.0,3.0,Finished,88,+19.443
2023,MotoGP,AUS,Race,AUS,F. Quartararo,Monster Energy Yamaha MotoGP,,14.0,2.0,Finished,20,+20.949
2023,MotoGP,AUS,Race,AUS,M. Marquez,Repsol Honda Team,,15.0,1.0,Finished,93,+21.118
2023,MotoGP,AUS,Race,AUS,R. Fernandez,CryptoDATA RNF MotoGP Team,,16.0,0.0,Finished,25,+32.538
2023,MotoGP,AUS,Race,AUS,F. Morbidelli,Monster Energy Yamaha MotoGP,,17.0,0.0,Finished,21,+37.663
2023,MotoGP,AUS,Race,AUS,P. Espargaro,GASGAS Factory Racing Tech3,,18.0,0.0,Finished,44,+37.668
2023,MotoGP,AUS,Race,AUS,T. Nakagami,LCR Honda IDEMITSU,,19.0,0.0,Finished,30,+37.758
2023,MotoGP,AUS,Race,AUS,A. Fernandez,GASGAS Factory Racing Tech3,,,0.0,DNF,37,12 laps
2023,MotoGP,AUS,Race,AUS,J. Mir,Repsol Honda Team,,,0.0,DNF,36,10 laps
2023,MotoGP,AUT,Race,AUT,F. Bagnaia,Ducati Lenovo Team,,1.0,25.0,Finished,1,42:23.315
2023,MotoGP,AUT,Race,AUT,B. Binder,Red Bull KTM Factory Racing,,2.0,20.0,Finished,33,+5.191
2023,MotoGP,AUT,Race,AUT,M. Bezzecchi,Mooney VR46 Racing Team,,3.0,16.0,Finished,72,+7.708
2023,MotoGP,AUT,Race,AUT,L. Marini,Mooney VR46 Racing Team,,4.0,13.0,Finished,10,+10.343
2023,MotoGP,AUT,Race,AUT,A. Marquez,Gresini Racing MotoGP,,5.0,11.0,Finished,73,+11.039
2023,MotoGP,AUT,Race,AUT,M. Viñales,Aprilia Racing,,6.0,10.0,Finished,12,+11.724
2023,MotoGP,AUT,Race,AUT,J. Martin,Prima Pramac Racing,,7.0,9.0,Finished,89,+12.917
2023,MotoGP,AUT,Race,AUT,F. Quartararo,Monster Energy Yamaha MotoGP,,8.0,8.0,Finished,20,+19.509
2023,MotoGP,AUT,Race,AUT,A. Espargaro,Aprilia Racing,,9.0,7.0,Finished,41,+20.231
2023,MotoGP,AUT,Race,AUT,E. Bastianini,Ducati Lenovo Team,,10.0,6.0,Finished,23,+20.729
2023,MotoGP,AUT,Race,AUT,F. Morbidelli,Monster Energy Yamaha MotoGP,,11.0,5.0,Finished,21,+21.527
2023,MotoGP,AUT,Race,AUT,M. Marquez,Repsol Honda Team,,12.0,4.0,Finished,93,+23.027
2023,MotoGP,AUT,Race,AUT,J. Zarco,Prima Pramac Racing,,13.0,3.0,Finished,5,+24.259
2023,MotoGP,AUT,Race,AUT,A. Fernandez,GASGAS Factory Racing Tech3,,14.0,2.0,Finished,37,+25.365
2023,MotoGP,AUT,Race,AUT,J. Miller,Red Bull KTM Factory Racing,,15.0,1.0,Finished,43,+25.475
2023,MotoGP,AUT,Race,AUT,P. Espargaro,GASGAS Factory Racing Tech3,,16.0,0.0,Finished,44,+28.073
2023,MotoGP,AUT,Race,AUT,F. Di Giannantonio,Gresini Racing MotoGP,,17.0,0.0,Finished,49,+28.998
2023,MotoGP,AUT,Race,AUT,T. Nakagami,LCR Honda IDEMITSU,,18.0,0.0,Finished,30,+32.316
2023,MotoGP,AUT,Race,AUT,L. Savadori,Aprilia Racing,,19.0,0.0,Finished,32,+42.392
2023,MotoGP,AUT,Race,AUT,I. Lecuona,LCR Honda CASTROL,,20.0,0.0,Finished,27,+46.239
2023,MotoGP,AUT,Race,AUT,R. Fernandez,CryptoDATA RNF MotoGP Team,,,0.0,DNF,25,27 laps
2023,MotoGP,AUT,Race,AUT,J. Mir,Repsol Honda Team,,,0.0,DNF,36,12 laps
2023,MotoGP,AUT,Race,AUT,M. Oliveira,CryptoDATA RNF MotoGP Team,,,0.0,DNF,88,6 laps
2023,MotoGP,AUT,Sprint,AUT,F. Bagnaia,Ducati Lenovo Team,,1.0,12.0,Finished,1,21:01.844
2023,MotoGP,AUT,Sprint,AUT,B. Binder,Red Bull KTM Factory Racing,,2.0,9.0,Finished,33,+2.056
2023,MotoGP,AUT,Sprint,AUT,J. Martin,Prima Pramac Racing,,3.0,7.0,Finished,89,+5.045
2023,MotoGP,AUT,Sprint,AUT,A. Marquez,Gresini Racing MotoGP,,4.0,6.0,Finished,73,+8.252
2023,MotoGP,AUT,Sprint,AUT,J. Miller,Red Bull KTM Factory Racing,,5.0,5.0,Finished,43,+11.365
2023,MotoGP,AUT,Sprint,AUT,P. Espargaro,GASGAS Factory Racing Tech3,,6.0,4.0,Finished,44,+11.816
2023,MotoGP,AUT,Sprint,AUT,A. Espargaro,Aprilia Racing,,7.0,3.0,Finished,41,+11.960
2023,MotoGP,AUT,Sprint,AUT,M. Viñales,Aprilia Racing,,8.0,2.0,Finished,12,+11.984
2023,MotoGP,AUT,Sprint,AUT,F. Morbidelli,Monster Energy Yamaha MotoGP,,9.0,1.0,Finished,21,+13.634
2023,MotoGP,AUT,Sprint,AUT,M. Marquez,Repsol Honda Team,,10.0,0.0,Finished,93,+14.435
2023,MotoGP,AUT,Sprint,AUT,F. Di Giannantonio,Gresini Racing MotoGP,,11.0,0.0,Finished,49,+15.251
2023,MotoGP,AUT,Sprint,AUT,J. Mir,Repsol Honda Team,,12.0,0.0,Finished,36,+16.740
2023,MotoGP,AUT,Sprint,AUT,E. Bastianini,Ducati Lenovo Team,,13.0,0.0,Finished,23,+18.825
2023,MotoGP,AUT,Sprint,AUT,R. Fernandez,CryptoDATA RNF MotoGP Team,,14.0,0.0,Finished,25,+19.536
2023,MotoGP,AUT,Sprint,AUT,F. Quartararo,Monster Energy Yamaha MotoGP,,15.0,0.0,Finished,20,+22.321
2023,MotoGP,AUT,Sprint,AUT,I. Lecuona,LCR Honda CASTROL,,16.0,0.0,Finished,27,+25.593
2023,MotoGP,AUT,Sprint,AUT,A. Fernandez,GASGAS Factory Racing Tech3,,17.0,0.0,Finished,37,+25.789
2023,MotoGP,AUT,Sprint,AUT,J. Zarco,Prima Pramac Racing,,,0.0,DNF,5,11 laps
2023,MotoGP,AUT,Sprint,AUT,L. Marini,Mooney VR46 Racing Team,,,0.0,DNF,10,6 laps
2023,MotoGP,AUT,Sprint,AUT,L. Savadori,Aprilia Racing,,,0.0,DNF,32,5 laps
2023,MotoGP,AUT,Sprint,AUT,T. Nakagami,LCR Honda IDEMITSU,,,0.0,DNF,30,2 laps
2023,MotoGP,AUT,Sprint,AUT,M. Bezzecchi,Mooney VR46 Racing Team,,,0.0,DNF,72,1 laps
2023,MotoGP,AUT,Sprint,AUT,M. Oliveira,CryptoDATA RNF MotoGP Team,,,0.0,DNF,88,
2023,MotoGP,CAT,Race,CAT,A. Espargaro,Aprilia Racing,,1.0,25.0,Finished,41,38:56.159
2023,MotoGP,CAT,Race,CAT,M. Viñales,Aprilia Racing,,2.0,20.0,Finished,12,+0.377
2023,MotoGP,CAT,Race,CAT,J. Martin,Prima Pramac Racing,,3.0,16.0,Finished,89,+2.831
2023,MotoGP,CAT,Race,CAT,J. Zarco,Prima Pramac Racing,,4.0,13.0,Finished,5,+4.867
2023,MotoGP,CAT,Race,CAT,M. Oliveira,CryptoDATA RNF MotoGP Team,,5.0,11.0,Finished,88,+7.529
2023,MotoGP,CAT,Race,CAT,A. Marquez,Gresini Racing MotoGP,,6.0,10.0,Finished,73,+10.590
2023,MotoGP,CAT,Race,CAT,F. Quartararo,Monster Energy Yamaha MotoGP,,7.0,9.0,Finished,20,+10.821
2023,MotoGP,CAT,Race,CAT,J. Miller,Red Bull KTM Factory Racing,,8.0,8.0,Finished,43,+10.880
2023,MotoGP,CAT,Race,CAT,A. Fernandez,GASGAS Factory Racing Tech3,,9.0,7.0,Finished,37,+12.889
2023,MotoGP,CAT,Race,CAT,F. Di Giannantonio,Gresini Racing MotoGP,,10.0,6.0,Finished,49,+13.280
2023,MotoGP,CAT,Race,CAT,L. Marini,Mooney VR46 Racing Team,,11.0,5.0,Finished,10,+16.491
2023,MotoGP,CAT,Race,CAT,M. Bezzecchi,Mooney VR46 Racing Team,,12.0,4.0,Finished,72,+16.561
2023,MotoGP,CAT,Race,CAT,M. Marquez,Repsol Honda Team,,13.0,3.0,Finished,93,+21.616
2023,MotoGP,CAT,Race,CAT,F. Morbidelli,Monster Energy Yamaha MotoGP,,14.0,2.0,Finished,21,+23.108
2023,MotoGP,CAT,Race,CAT,T. Nakagami,LCR Honda IDEMITSU,,15.0,1.0,Finished,30,+26.740
2023,MotoGP,CAT,Race,CAT,I. Lecuona,LCR Honda CASTROL,,16.0,0.0,Finished,27,+28.860
2023,MotoGP,CAT,Race,CAT,J. Mir,Repsol Honda Team,,17.0,0.0,Finished,36,+33.929
2023,MotoGP,CAT,Race,CAT,R. Fernandez,CryptoDATA RNF MotoGP Team,,,0.0,DNF,25,10 laps
2023,MotoGP,CAT,Race,CAT,B. Binder,Red Bull KTM Factory Racing,,,0.0,DNF,33,3 laps
2023,MotoGP,CAT,Race,CAT,P. Espargaro,GASGAS Factory Racing Tech3,,,0.0,DNF,44,1 laps
2023,MotoGP,CAT,Race,CAT,F. Bagnaia,Ducati Lenovo Team,,,0.0,DNF,1,
2023,MotoGP,CAT,Race,CAT,E. Bastianini,Ducati Lenovo Team,,,0.0,DNF,23,
2023,MotoGP,CAT,Sprint,CAT,A. Espargaro,Aprilia Racing,,1.0,12.0,Finished,41,20:02.744
2023,MotoGP,CAT,Sprint,CAT,F. Bagnaia,Ducati Lenovo Team,,2.0,9.0,Finished,1,+1.989
2023,MotoGP,CAT,Sprint,CAT,M. Viñales,Aprilia Racing,,3.0,7.0,Finished,12,+2.040
2023,MotoGP,CAT,Sprint,CAT,B. Binder,Red Bull KTM Factory Racing,,4.0,6.0,Finished,33,+2.857
2023,MotoGP,CAT,Sprint,CAT,J. Martin,Prima Pramac Racing,,5.0,5.0,Finished,89,+4.341
2023,MotoGP,CAT,Sprint,CAT,M. Oliveira,CryptoDATA RNF MotoGP Team,,6.0,4.0,Finished,88,+4.940
2023,MotoGP,CAT,Sprint,CAT,J. Zarco,Prima Pramac Racing,,7.0,3.0,Finished,5,+6.746
2023,MotoGP,CAT,Sprint,CAT,M. Bezzecchi,Mooney VR46 Racing Team,,8.0,2.0,Finished,72,+6.888
2023,MotoGP,CAT,Sprint,CAT,E. Bastianini,Ducati Lenovo Team,,9.0,1.0,Finished,23,+8.068
2023,MotoGP,CAT,Sprint,CAT,A. Marquez,Gresini Racing MotoGP,,10.0,0.0,Finished,73,+10.380
2023,MotoGP,CAT,Sprint,CAT,M. Marquez,Repsol Honda Team,,11.0,0.0,Finished,93,+11.823
2023,MotoGP,CAT,Sprint,CAT,L. Marini,Mooney VR46 Racing Team,,12.0,0.0,Finished,10,+11.900
2023,MotoGP,CAT,Sprint,CAT,F. Di Giannantonio,Gresini Racing MotoGP,,13.0,0.0,Finished,49,+12.018
2023,MotoGP,CAT,Sprint,CAT,R. Fernandez,CryptoDATA RNF MotoGP Team,,14.0,0.0,Finished,25,+13.284
2023,MotoGP,CAT,Sprint,CAT,F. Morbidelli,Monster Energy Yamaha MotoGP,,15.0,0.0,Finished,21,+16.207
2023,MotoGP,CAT,Sprint,CAT,J. Miller,Red Bull KTM Factory Racing,,16.0,0.0,Finished,43,+16.404
2023,MotoGP,CAT,Sprint,CAT,A. Fernandez,GASGAS Factory Racing Tech3,,17.0,0.0,Finished,37,+16.534
2023,MotoGP,CAT,Sprint,CAT,F. Quartararo,Monster Energy Yamaha MotoGP,,18.0,0.0,Finished,20,+17.147
2023,MotoGP,CAT,Sprint,CAT,I. Lecuona,LCR Honda CASTROL,,19.0,0.0,Finished,27,+18.658
2023,MotoGP,CAT,Sprint,CAT,T. Nakagami,LCR Honda IDEMITSU,,20.0,0.0,Finished,30,+19.080
2023,MotoGP,CAT,Sprint,CAT,J. Mir,Repsol Honda Team,,21.0,0.0,Finished,36,+19.574
2023,MotoGP,CAT,Sprint,CAT,P. Espargaro,GASGAS Factory Racing Tech3,,,0.0,DNF,44,3 laps
2023,MotoGP,FRA,Race,FRA,M. Bezzecchi,Mooney VR46 Racing Team,,1.0,25.0,Finished,72,41:37.970
2023,MotoGP,FRA,Race,FRA,J. Martin,Prima Pramac Racing,,2.0,20.0,Finished,89,+4.256
2023,MotoGP,FRA,Race,FRA,J. Zarco,Prima Pramac Racing,,3.0,16.0,Finished,5,+4.795
2023,MotoGP,FRA,Race,FRA,A. Fernandez,GASGAS Factory Racing Tech3,,4.0,13.0,Finished,37,+6.281
2023,MotoGP,FRA,Race,FRA,A. Espargaro,Aprilia Racing,,5.0,11.0,Finished,41,+6.726
2023,MotoGP,FRA,Race,FRA,B. Binder,Red Bull KTM Factory Racing,,6.0,10.0,Finished,33,+13.638
2023,MotoGP,FRA,Race,FRA,F. Quartararo,Monster Energy Yamaha MotoGP,,7.0,9.0,Finished,20,+15.023
2023,MotoGP,FRA,Race,FRA,F. Di Giannantonio,Gresini Racing MotoGP,,8.0,8.0,Finished,49,+15.826
2023,MotoGP,FRA,Race,FRA,T. Nakagami,LCR Honda IDEMITSU,,9.0,7.0,Finished,30,+16.370
2023,MotoGP,FRA,Race,FRA,F. Morbidelli,Monster Energy Yamaha MotoGP,,10.0,6.0,Finished,21,+17.828
2023,MotoGP,FRA,Race,FRA,D. Petrucci,Ducati Lenovo Team,,11.0,5.0,Finished,9,+29.735
2023,MotoGP,FRA,Race,FRA,L. Savadori,CryptoDATA RNF MotoGP Team,,12.0,4.0,Finished,32,+36.135
2023,MotoGP,FRA,Race,FRA,J. Folger,GASGAS Factory Racing Tech3,,13.0,3.0,Finished,94,+49.808
2023,MotoGP,FRA,Race,FRA,M. Marquez,Repsol Honda Team,,,0.0,DNF,93,25 laps
2023,MotoGP,FRA,Race,FRA,J. Miller,Red Bull KTM Factory Racing,,,0.0,DNF,43,24 laps
2023,MotoGP,FRA,Race,FRA,A. Rins,LCR Honda CASTROL,,,0.0,DNF,42,14 laps
2023,MotoGP,FRA,Race,FRA,J. Mir,Repsol Honda Team,,,0.0,DNF,36,12 laps
2023,MotoGP,FRA,Race,FRA,A. Marquez,Gresini Racing MotoGP,,,0.0,DNF,73,5 laps
2023,MotoGP,FRA,Race,FRA,L. Marini,Mooney VR46 Racing Team,,,0.0,DNF,10,5 laps
2023,MotoGP,FRA,Race,FRA,M. Viñales,Aprilia Racing,,,0.0,DNF,12,4 laps
2023,MotoGP,FRA,Race,FRA,F. Bagnaia,Ducati Lenovo Team,,,0.0,DNF,1,4 laps
2023,MotoGP,FRA,Sprint,FRA,J. Martin,Prima Pramac Racing,,1.0,12.0,Finished,89,19:59.037
2023,MotoGP,FRA,Sprint,FRA,B. Binder,Red Bull KTM Factory Racing,,2.0,9.0,Finished,33,+1.840
2023,MotoGP,FRA,Sprint,FRA,F. Bagnaia,Ducati Lenovo Team,,3.0,7.0,Finished,1,+2.632
2023,MotoGP,FRA,Sprint,FRA,L. Marini,Mooney VR46 Racing Team,,4.0,6.0,Finished,10,+3.418
2023,MotoGP,FRA,Sprint,FRA,M. Marquez,Repsol Honda Team,,5.0,5.0,Finished,93,+3.541
2023,MotoGP,FRA,Sprint,FRA,J. Zarco,Prima Pramac Racing,,6.0,4.0,Finished,5,+4.483
2023,MotoGP,FRA,Sprint,FRA,M. Bezzecchi,Mooney VR46 Racing Team,,7.0,3.0,Finished,72,+5.224
2023,MotoGP,FRA,Sprint,FRA,A. Espargaro,Aprilia Racing,,8.0,2.0,Finished,41,+6.359
2023,MotoGP,FRA,Sprint,FRA,M. Viñales,Aprilia Racing,,9.0,1.0,Finished,12,+8.336
2023,MotoGP,FRA,Sprint,FRA,T. Nakagami,LCR Honda IDEMITSU,,10.0,0.0,Finished,30,+9.439
2023,MotoGP,FRA,Sprint,FRA,A. Rins,LCR Honda CASTROL,,11.0,0.0,Finished,42,+12.388
2023,MotoGP,FRA,Sprint,FRA,F. Di Giannantonio,Gresini Racing MotoGP,,12.0,0.0,Finished,49,+14.125
2023,MotoGP,FRA,Sprint,FRA,F. Morbidelli,Monster Energy Yamaha MotoGP,,13.0,0.0,Finished,21,+15.121
2023,MotoGP,FRA,Sprint,FRA,J. Mir,Repsol Honda Team,,14.0,0.0,Finished,36,+15.383
2023,MotoGP,FRA,Sprint,FRA,A. Marquez,Gresini Racing MotoGP,,15.0,0.0,Finished,73,+15.591
2023,MotoGP,FRA,Sprint,FRA,D. Petrucci,Ducati Lenovo Team,,16.0,0.0,Finished,9,+19.415
2023,MotoGP,FRA,Sprint,FRA,L. Savadori,CryptoDATA RNF MotoGP Team,,17.0,0.0,Finished,32,+26.992
2023,MotoGP,FRA,Sprint,FRA,F. Quartararo,Monster Energy Yamaha MotoGP,,,0.0,DNF,20,9 laps
2023,MotoGP,FRA,Sprint,FRA,J. Folger,GASGAS Factory Racing Tech3,,,0.0,DNF,94,8 laps
2023,MotoGP,FRA,Sprint,FRA,A. Fernandez,GASGAS Factory Racing Tech3,,,0.0,DNF,37,5 laps
2023,MotoGP,FRA,Sprint,FRA,J. Miller,Red Bull KTM Factory Racing,,,0.0,DNF,43,1 laps
2023,MotoGP,GBR,Race,GBR,A. Espargaro,Aprilia Racing,,1.0,25.0,Finished,41,40:40.367
2023,MotoGP,GBR,Race,GBR,F. Bagnaia,Ducati Lenovo Team,,2.0,20.0,Finished,1,+0.215
2023,MotoGP,GBR,Race,GBR,B. Binder,Red Bull KTM Factory Racing,,3.0,16.0,Finished,33,+0.680
2023,MotoGP,GBR,Race,GBR,M. Oliveira,CryptoDATA RNF MotoGP Team,,4.0,13.0,Finished,88,+0.750
2023,MotoGP,GBR,Race,GBR,M. Viñales,Aprilia Racing,,5.0,11.0,Finished,12,+2.101
2023,MotoGP,GBR,Race,GBR,J. Martin,Prima Pramac Racing,,6.0,10.0,Finished,89,+7.903
2023,MotoGP,GBR,Race,GBR,L. Marini,Mooney VR46 Racing Team,,7.0,9.0,Finished,10,+9.099
2023,MotoGP,GBR,Race,GBR,J. Miller,Red Bull KTM Factory Racing,,8.0,8.0,Finished,43,+9.298
2023,MotoGP,GBR,Race,GBR,J. Zarco,Prima Pramac Racing,,9.0,7.0,Finished,5,+9.958
2023,MotoGP,GBR,Race,GBR,R. Fernandez,CryptoDATA RNF MotoGP Team,,10.0,6.0,Finished,25,+19.947
2023,MotoGP,GBR,Race,GBR,A. Fernandez,GASGAS Factory Racing Tech3,,11.0,5.0,Finished,37,+20.296
2023,MotoGP,GBR,Race,GBR,P. Espargaro,GASGAS Factory Racing Tech3,,12.0,4.0,Finished,44,+66.120
2023,MotoGP,GBR,Race,GBR,F. Di Giannantonio,Gresini Racing MotoGP,,13.0,3.0,Finished,49,+87.605
2023,MotoGP,GBR,Race,GBR,F. Morbidelli,Monster Energy Yamaha MotoGP,,14.0,2.0,Finished,21,+88.913
2023,MotoGP,GBR,Race,GBR,F. Quartararo,Monster Energy Yamaha MotoGP,,15.0,1.0,Finished,20,+89.075
2023,MotoGP,GBR,Race,GBR,T. Nakagami,LCR Honda IDEMITSU,,16.0,0.0,Finished,30,+98.573
2023,MotoGP,GBR,Race,GBR,I. Lecuona,LCR Honda CASTROL,,17.0,0.0,Finished,27,+109.674
2023,MotoGP,GBR,Race,GBR,E. Bastianini,Ducati Lenovo Team,,,0.0,DNF,23,16 laps
2023,MotoGP,GBR,Race,GBR,M. Marquez,Repsol Honda Team,,,0.0,DNF,93,14 laps
2023,MotoGP,GBR,Race,GBR,A. Marquez,Gresini Racing MotoGP,,,0.0,DNF,73,5 laps
2023,MotoGP,GBR,Race,GBR,M. Bezzecchi,Mooney VR46 Racing Team,,,0.0,DNF,72,5 laps
2023,MotoGP,GBR,Race,GBR,J. Mir,Repsol Honda Team,,,0.0,DNF,36,2 laps
2023,MotoGP,GBR,Sprint,GBR,A. Marquez,Gresini Racing MotoGP,,1.0,12.0,Finished,73,21:52.317
2023,MotoGP,GBR,Sprint,GBR,M. Bezzecchi,Mooney VR46 Racing Team,,2.0,9.0,Finished,72,+0.366
2023,MotoGP,GBR,Sprint,GBR,M. Viñales,Aprilia Racing,,3.0,7.0,Finished,12,+3.374
2023,MotoGP,GBR,Sprint,GBR,J. Zarco,Prima Pramac Racing,,4.0,6.0,Finished,5,+5.671
2023,MotoGP,GBR,Sprint,GBR,A. Espargaro,Aprilia Racing,,5.0,5.0,Finished,41,+6.068
2023,MotoGP,GBR,Sprint,GBR,J. Martin,Prima Pramac Racing,,6.0,4.0,Finished,89,+7.294
2023,MotoGP,GBR,Sprint,GBR,J. Miller,Red Bull KTM Factory Racing,,7.0,3.0,Finished,43,+9.415
2023,MotoGP,GBR,Sprint,GBR,A. Fernandez,GASGAS Factory Racing Tech3,,8.0,2.0,Finished,37,+9.850
2023,MotoGP,GBR,Sprint,GBR,B. Binder,Red Bull KTM Factory Racing,,9.0,1.0,Finished,33,+10.435
2023,MotoGP,GBR,Sprint,GBR,M. Oliveira,CryptoDATA RNF MotoGP Team,,10.0,0.0,Finished,88,+11.247
2023,MotoGP,GBR,Sprint,GBR,L. Marini,Mooney VR46 Racing Team,,11.0,0.0,Finished,10,+17.365
2023,MotoGP,GBR,Sprint,GBR,F. Di Giannantonio,Gresini Racing MotoGP,,12.0,0.0,Finished,49,+20.063
2023,MotoGP,GBR,Sprint,GBR,E. Bastianini,Ducati Lenovo Team,,13.0,0.0,Finished,23,+24.352
2023,MotoGP,GBR,Sprint,GBR,F. Bagnaia,Ducati Lenovo Team,,14.0,0.0,Finished,1,+25.527
2023,MotoGP,GBR,Sprint,GBR,F. Morbidelli,Monster Energy Yamaha MotoGP,,15.0,0.0,Finished,21,+27.191
2023,MotoGP,GBR,Sprint,GBR,P. Espargaro,GASGAS Factory Racing Tech3,,16.0,0.0,Finished,44,+27.693
2023,MotoGP,GBR,Sprint,GBR,J. Mir,Repsol Honda Team,,17.0,0.0,Finished,36,+29.062
